id	MS2 name	MS2 score	level	MS1 name	MS1 ppm	rt	mz	type	X_1	X_12	X_13	X_14	X_16	X_17	X_19	X_22	X_25	X_27	X_4	X_5	X_6	X_7	X_9	X_10	X_11	X_15	X_18	X_2	X_20	X_21	X_23	X_24	X_26	X_28	X_29	X_3	X_30	X_31	X_8	QC01	QC02	QC03	QC04	QC05
24357						197.069	796.6011706	NEG	0.19910742	0.222331933	0.19682717	0.252669241	0.272994745	0.224814348	0.254782484	0.110748622	0.238202059	0.186692407	0.393325134	0.24420036	0.376846363	0.161690703	0.327669606	0.201558762	0.220082727	0.272911743	0.357034089	0.28525181	0.389140008	0.221143537	0.232003339	0.216049665	0.271154965	0.176199111	0.256495585	0.170429384	0.310331917	0.319023782	0.413243867	0.294657906	0.279819437	0.305457789	0.269573223	0.248702819
9042			D	1-Methylhypoxanthine 	-8.314258416	339.17	151.1440283	POS	0.385198546	0.370882057	0.496958144	0.237066332	0.437267914	0.466012938	0.392062456	8.882128361	1.217001235	0.19532484	1.377727082	0.432763608	5.810132127	0.394990295	0.331656506	0.377584288	3.411813101	0.347854355	0.573904006	0.259816723	0.443148377	0.244506074	0.375794964	0.380083338	0.310282592	2.182205371	1.914417157	0.401375836	23.36239002	0.343459819	0.413305337	0.859399028	0.86746777	0.886116602	0.852164641	0.784699737
12626						104.416	561.4881193	POS	1.377564866	0.144931849	0.263420677	0.920838737	0.222235193	0.182693816	0.219598273	0.254062304	0.299939497	0.321865516	0.449895683	0.171707354	0.13837049	2.700757291	0.578756228	0.271731514	0.399412392	0.054023411	0.256491266	0.27377315	0.330318592	0.032265803	0.357292537	0.537734128	0.272341374	0.254226729	0.619858244	0.780349248	0.302748495	0.437864467	0.413464957	0.299510681	0.432932446	0.490154743	0.425557613	0.414817794
14848						54.41445	237.1084345	NEG	0.497787634	0.463408024	0.45240065	0.237786998	0.285761128	0.40846692	0.411571723	0.406390509	0.167701692	0.328844743	0.231918816	0.426498492	0.395969548	0.506479402	0.179222569	0.472367602	0.293632863	0.217651125	0.35185934	0.342325226	0.255270667	0.202508474	0.165383281	0.339714614	0.275306719	0.253031208	0.185300344	0.218171034	0.191052213	0.283290032	0.413576802	0.180800143	0.253405921	0.285568312	0.190409436	0.179194729
14523						41.679	376.1807232	NEG	0.445318939	0.209029649	0.201701297	0.278472238	0.396175583	0.257996884	0.351381343	0.466222489	0.595232656	0.514930232	0.419581866	0.53978081	0.499400256	0.105510302	0.375767102	0.396728678	0.191315062	0.738844944	0.592430356	0.024525588	0.684482335	0.302503441	0.221841868	0.546325911	0.021749401	0.384310634	1.223923531	0.432198239	0.500394136	0.141723012	0.413614658	0.427025583	0.41519458	0.299032559	0.25324644	0.404279843
21558						360.6295	448.8460201	NEG	0.345670532	0.130311323	0.345097613	0.229584608	0.35501821	0.5538896	0.205935417	0.382217794	0.179212043	0.564599028	0.270216009	0.223240849	0.18866619	0.315547962	0.172074132	0.414821459	0.19469909	0.157371103	0.255874009	0.185750161	0.186957409	0.400095883	0.193619619	0.42066433	0.161363555	0.396434854	0.278772167	0.129375957	0.574583584	0.203357484	0.413623524	0.142932747	0.1493503	0.146601565	0.143843947	0.178024603
2523			D	Flavonol 3-O-[alpha-L-rhamnosyl-(1->6)-beta-D-glucoside]	-12.16277504	32.875	547.5205294	POS	0.734181042	0.118771574	0.412727525	0.171086298	0.561474927	0.130349145	0.018212282	0.02629279	0.160688433	0.525599833	0.352883161	0.17435907	0.212440947	0.369418651	0.484687904	0.276412419	0.200848225	0.138656119	0.747180073	0.351347986	0.031775973	0.178495444	0.175553331	0.201532323	0.283668243	0.121559588	0.338719816	0.940062482	0.242584155	0.236059317	0.413806361	0.249612779	0.290826888	0.329921095	0.289478439	0.267676975
13621						20.0911	532.8930249	NEG	0.108882193	0.515460155	0.281159979	0.408380055	0.423070076	0.383968382	0.143696613	0.152505226	0.370433275	0.898037048	0.347917968	2.148148336	0.802872015	0.040105494	0.404804221	0.379954115	0.318830579	0.23876536	0.133141429	0.135096981	0.177946301	0.638099208	0.501556095	0.402335533	0.172983136	0.858860943	0.697382582	1.2935995	1.134244183	0.437944128	0.414624849	0.446227715	0.35371778	0.390579249	0.435810328	0.449658151
7489						264.936	466.3168067	POS	0.099457717	0.280488379	0.385129354	0.09989334	0.093328352	0.176634856	0.242040249	0.969928597	4.016180051	0.07713007	0.049845294	0.120816065	0.084453103	0.049600604	0.241237614	0.00607949	0.242382932	0.362518498	0.172876842	0.094164775	0.186616194	0.647586819	0.029725137	0.452964624	0.394893211	1.267587068	0.06154425	0.494222756	0.336441985	0.215441931	0.414810495	0.302049531	0.308382013	0.319098186	0.338430683	0.352588155
7942						283.646	262.1841056	POS	0.00014565	0.034986083	0.414087658	0.0001523	0.092028537	0.000162961	0.18403795	0.391329153	0.061352105	0.144322352	0.132344169	0.000160344	0.71005376	0.000141774	0.288855861	0.000149982	0.679084741	0.000144438	1.15942717	0.579918324	0.000157491	0.637210601	0.426783142	0.258729654	0.702686106	0.095437286	0.000151962	0.000150518	0.818384105	0.799192598	0.415176227	0.255739757	0.324561853	0.355283173	0.383855641	0.401169721
17376			D	1-Methyl 2-galloylgalactarate	-19.69171656	195.8995	377.2694672	NEG	0.377621494	0.22974518	0.406737656	0.445082058	0.351908748	0.439011252	0.291272388	0.188689276	0.371729903	0.249706839	0.332976429	0.501207219	0.291392943	0.824232749	0.328506803	0.270601758	0.286188415	0.159154248	0.377782385	0.43474892	0.4359706	0.326269765	0.253529811	0.594359114	0.211208421	0.468927837	0.366686814	0.280487397	0.437778803	0.395207817	0.415260264	0.295820637	0.318600761	0.321998406	0.323820448	0.310425632
16836			D	"TG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)"	-14.19749254	186.0365	942.5139094	NEG	0.321518094	0.352444604	0.246747136	0.539741133	0.507193012	0.561871076	0.297178022	0.303586511	0.634773876	0.337367518	0.305931443	0.546832305	0.550262032	0.552949017	0.309402952	0.35229776	0.48704185	0.545051408	0.545918263	0.23710706	0.423041744	0.379951924	0.516536238	0.311245429	0.519088413	0.48448139	0.318681304	0.594730993	0.297331221	0.328759391	0.415326477	0.344116501	0.471337693	0.278187029	0.527883877	0.540364553
10843						404.898	967.8843361	POS	0.468801782	0.386515788	0.417332672	0.432055783	0.451839859	0.415282186	0.4592946	0.458974025	0.482758135	0.377802202	0.414258447	0.412327195	0.485055128	0.441729848	0.378310695	0.281655815	0.368256018	0.374194556	0.379590455	0.389274511	0.412909449	0.491740509	0.405206129	0.412858973	0.428233782	0.453763033	0.504090795	0.42038424	0.45502877	0.372580279	0.415378855	0.308229225	0.361886788	0.357955846	0.351125831	0.392502668
14447			D	"[6,7,8,11,12,13,22-heptahydroxy-3,16-dioxo-21-(3,4,5-trihydroxybenzoyloxy)-2,17,20-trioxatetracyclo[17.3.1.0tricosa-4,6,8,10,12,14-hexaen-23-yl]oxidanesulfonic acid"	-9.218039209	37.5911	715.5106902	NEG	0.116635667	0.276135502	0.261318904	0.483777872	0.043508793	0.149552584	0.418759075	0.204240519	0.256075315	0.094418474	0.030714377	0.135587942	0.114991565	0.249983687	0.091132043	0.101434114	0.059790468	0.110289097	0.26178452	0.212778319	0.095201541	0.259672191	0.093940743	0.096561483	0.233590533	0.266127177	0.238112697	0.301582005	0.281878529	0.140398448	0.415467921	0.200819654	0.143001356	0.16407252	0.230534943	0.176341782
9481			D	Isobenzan	11.42471434	354.789	412.7634807	POS	0.418520723	0.599904632	0.504127686	0.689806817	0.491972733	0.769665905	0.483974098	0.441077868	0.468600497	0.92672235	0.64368613	0.522536325	0.52181907	0.320613997	0.448964008	0.673445242	0.516887318	0.49086175	0.527758611	0.451235726	0.466027797	0.4668061	0.525064951	0.912047397	0.423323634	0.570398267	0.350888072	0.462188496	0.812253943	0.475989823	0.415847173	0.446862258	0.515326666	0.525918921	0.560874056	0.58047565
1577						208.401	478.3288058	POS	0.359523991	0.223551461	0.461999732	0.376724623	0.349834745	0.263780253	0.30884214	0.166377223	0.213746273	0.296002096	0.279731007	0.439331297	0.39674106	0.37465519	0.345995065	0.245733908	0.321104163	0.394601179	0.294842866	0.345496635	0.313026317	0.309731175	0.224917525	0.133790887	0.250167503	0.218127686	0.297042644	0.218302389	0.138000083	0.39280418	0.415880282	0.208394951	0.281578145	0.366009631	0.341489428	0.311918439
5197						153.012	658.4482159	POS	0.191233839	0.052821679	0.059876366	0.035913813	0.080579514	0.091975455	0.04340395	0.095623238	0.225899471	0.067803484	0.209411845	0.398923998	0.455345835	0.067243608	0.094533777	0.072023425	0.033720015	0.07605016	0.337874969	0.377781763	0.056085066	0.080354955	0.201663971	0.14130473	0.287196697	0.479510847	0.249906505	0.485469637	0.280673719	0.214067728	0.416063628	0.109321544	0.129920025	0.172145176	0.162946044	0.155492993
20271						305.8125	310.1032853	NEG	0.292955849	0.405189504	0.275860531	0.371771943	0.24928296	0.448204036	0.242542554	0.159225836	0.262986649	0.182657123	0.274885927	0.427166968	0.272936753	0.2795467	0.158329883	0.282860154	0.255779781	0.9000938	0.477254866	0.597272507	0.234755235	0.368769571	0.211631607	0.41151848	0.312124955	0.655293089	0.311827318	0.395481113	0.295655625	0.279882537	0.416075726	0.277351257	0.272788983	0.272988502	0.290739182	0.307369236
17350			D	"{6,7,8,11,12,13,21,22-octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.0tricosa-4,6,8,10,12,14-hexaen-23-yl}oxidanesulfonic acid"	23.93841111	195.531	563.4307398	NEG	0.312801498	0.146749994	0.625311807	0.681434981	0.481625492	0.385702361	0.372473109	0.126057876	0.435706756	0.390026647	0.440256514	0.501325438	0.307145203	0.660411024	0.243393023	0.270761697	0.479672734	0.139992414	0.4465702	0.492889128	0.501546279	0.204459737	0.265163157	0.392388272	0.403927015	0.507490615	0.762776936	0.301705454	0.573839294	0.365755319	0.416378997	0.328225648	0.367038855	0.231042804	0.385498343	0.352090004
18207						216.509	566.3826074	NEG	0.286200486	0.211137863	0.256282103	0.274094207	0.40007879	0.400292788	0.318626156	0.211895553	0.162561433	0.285471342	0.300268322	0.506320055	0.329912853	0.463693877	0.182246701	0.265611586	0.263369441	0.377283511	0.328320849	0.357366128	0.328678285	0.384837073	0.173654226	0.194317517	0.294688406	0.273203228	0.211858946	0.253139844	0.126728707	0.224003887	0.416646118	0.239517658	0.25652808	0.253507852	0.275846276	0.283322113
12675						308.2915	316.9827496	POS	0.104830317	0.127068099	0.219174406	0.141875816	0.19537064	0.085700137	0.268669968	0.159253577	0.15510758	0.198263402	0.51977342	0.150699787	0.391751349	0.133106396	0.288365829	0.031657025	0.19176405	0.13687013	0.084780611	0.161559307	0.165771486	0.234434369	0.375505021	0.14439042	0.127920609	0.167061751	0.182541294	0.067819873	0.191266179	0.161931715	0.416739486	0.11850188	0.092923563	0.112344164	0.121625698	0.162228624
14746			D	O-Phosphorylhydroxylamine	22.72198353	49.9357	114.0196444	NEG	0.202092019	0.281882092	0.32547851	0.298135403	0.237363728	0.093692274	0.236832807	0.302125829	0.613489255	0.223016	0.202017593	0.197762053	0.26749733	0.175815329	0.178543424	0.292123915	0.226171789	0.202615801	0.483719292	0.424293138	0.209514695	0.202441013	0.223257644	0.108704416	0.303373615	0.516054021	0.356825806	0.250216042	0.305704906	0.19286603	0.416777868	0.166830924	0.224155389	0.21270739	0.249455729	0.327090932
14100						30.8654	435.2692502	NEG	0.536926691	0.359438644	0.304580783	0.654028664	0.568641846	0.474152542	0.283994557	0.341713966	0.510004225	0.038294026	0.382887829	0.608711888	0.687657335	0.365261735	0.705635419	0.162407679	0.287584869	0.417660831	0.302516451	0.421472109	0.522675223	0.597563259	0.026128523	0.257917344	0.026111189	0.033262334	0.000151962	0.829298463	0.041567344	0.040893223	0.416907811	0.380934965	0.366760329	0.381621242	0.382530464	0.417762445
22686						406.3435	729.9764941	NEG	0.420937799	0.382037858	0.314134836	0.459595289	0.406514888	0.422907127	0.224978642	0.484772011	0.449058088	0.339796417	0.400379594	0.479439723	0.448735772	0.322263765	0.407325458	0.188539873	0.376747315	0.426840822	0.444935857	0.399638765	0.46398993	0.44570339	0.376559178	0.306787365	0.424955294	0.423585726	0.39763679	0.388117479	0.282099923	0.355462939	0.417476164	0.282510139	0.336819348	0.336503179	0.354488136	0.347508706
15524						102.995	409.2955644	NEG	0.29688078	0.118234408	0.191186942	0.610956645	0.187777585	0.204625219	0.217442707	0.211535254	0.367153877	0.138855388	0.358139529	0.290546142	0.160157404	1.468840991	0.406221099	0.152536531	0.0446357	0.046069958	0.201082379	0.304640043	0.312624029	0.162835402	0.108657349	0.267364455	0.288000216	0.316376797	0.654203794	0.194817819	0.093221701	0.225642222	0.417730889	0.213153325	0.234395829	0.198773468	0.262252129	0.251047172
4024			D	Cycloartanyl ferulate	22.50297154	54.5681	605.9228887	POS	0.441289277	0.000143738	0.000151244	0.0001523	0.065206547	0.046830298	0.000146677	0.050220573	0.361781447	0.020908459	0.514723582	0.205474347	0.628641779	0.057296436	0.052779458	0.000149982	0.000140732	0.010706263	0.519808176	0.414452185	0.068853874	0.040304498	0.254033101	0.186940763	0.487900135	0.564977636	0.30455639	0.395032015	0.30846185	0.300075663	0.41784969	0.193813374	0.168080376	0.167191548	0.130058598	0.168733979
11005			D	Eosin	-10.97988224	409.0835	648.8906628	POS	0.438189321	0.337190068	0.408121113	0.428019603	0.384019368	0.404980983	0.398036605	0.397711167	0.428342473	0.379612981	0.404822147	0.406165749	0.395637524	0.355128722	0.363511487	0.325678326	0.382308619	0.362657237	0.440192503	0.365596003	0.267705028	0.399059631	0.388575268	0.307559512	0.343242404	0.422021102	0.417692524	0.378898008	0.37874707	0.347432415	0.418497428	0.294425379	0.225785889	0.350307899	0.344972328	0.370837078
24336						273.1995	249.0493879	NEG	0.22503495	0.234357583	0.255823795	0.360453825	0.239882413	0.167249488	0.244265613	0.211560879	0.262062302	0.237146876	0.350963599	0.207801137	0.318006927	0.209838169	0.202239611	0.260481902	0.191045366	0.188051148	0.200763081	0.189185551	0.224817593	0.252119261	0.238742361	0.317029454	0.191244182	0.254316742	0.159180655	0.302247392	0.22452277	0.127756649	0.418593359	0.139999056	0.182103487	0.217148427	0.226649398	0.240058991
5891						194.2845	782.5699446	POS	2.579233763	4.161399538	5.893827767	2.94428079	4.216326361	2.320061369	4.046164066	2.17573074	2.902775708	2.988000906	3.65427483	3.059884841	5.805401474	2.027446163	3.008362798	2.860702216	2.97580301	2.019739846	4.143705969	2.704359017	3.642381199	3.894900299	2.484563387	1.223867282	3.142857505	4.560361779	4.100428509	2.497900011	2.269696432	47.85386735	0.418603607	1.366276543	1.8917213	2.361925365	2.661292572	2.569023967
13015			D	Uracil	4.738527799	318.528	132.0301163	NEG	0.37540166	0.628358427	0.688279528	0.459758463	0.40951937	0.459127254	0.765359358	1.088628996	0.796474897	0.919024359	0.729351871	0.426174509	0.764188665	0.466776097	0.305228218	0.40114585	0.646745822	0.387762083	2.711766404	1.043006067	0.342588006	0.424918839	0.06661889	0.691282004	0.911934952	1.68722825	0.836390436	0.741404567	0.776431225	0.263770524	0.418790762	0.450406493	0.956544705	0.998833066	1.086227239	1.056726604
2892						34.8207	368.2642412	POS	0.89781316	0.055575642	0.170344971	0.056591264	0.079912947	0.023039567	0.143324798	0.083300255	0.221987282	0.160454534	0.956752346	1.047081109	0.468074155	0.092136521	0.102244678	0.285585376	0.093355529	0.055620833	0.255233631	0.206212112	0.10120008	0.098016507	0.1731318	0.223243856	0.279258948	0.241476297	0.206612628	1.38531314	0.057142555	0.165559808	0.418919423	0.188947566	0.177263291	0.200176395	0.169614024	0.236225435
16105						162.459	91.39671652	NEG	0.252135685	0.292090576	0.442636425	0.473258127	0.317366174	0.464953764	0.463989998	0.389785734	0.348534074	0.329829112	0.336001911	0.350728387	0.233782639	0.244620236	0.243080719	0.328258076	0.429849712	0.417935082	0.424437563	0.309438748	0.382415683	0.311208493	0.298391409	0.405685283	0.407306957	0.39825449	0.26214701	0.25979385	0.376897492	0.169738074	0.419030159	0.257802501	0.257699766	0.265327108	0.278038252	0.253748457
15956						154.483	875.5952121	NEG	0.212339035	0.35275977	0.454296238	0.681291141	0.35449148	0.381435165	0.342549815	0.63328724	0.6123443	0.438435295	0.342896555	0.614817401	0.45559232	0.139481978	0.442028071	0.404940424	0.390118448	0.471528078	0.425291801	0.199852242	0.309828543	0.440712837	0.494128925	0.313117322	0.321559368	0.421494621	0.399425658	0.28611564	0.478599849	0.407458181	0.419834544	0.335028537	0.257114705	0.230618902	0.332571019	0.290993861
1166						220.6635	412.3057121	POS	0.27454842	0.271731514	0.252646471	0.323978892	0.566181289	0.558307001	0.46061804	0.624835597	0.519261022	0.577678956	0.560499079	0.520784724	0.68320981	0.660215466	0.14157527	0.57570409	0.315657881	0.141636657	0.947553677	0.235141962	0.422059016	0.301019294	0.279217918	0.504710071	0.234766732	0.370814083	1.141037831	0.317635949	0.514313236	0.253034234	0.419836526	0.356458636	0.384496506	0.393480526	0.408866747	0.401129848
6190						209.6805	877.5633713	POS	0.188605082	0.478019468	0.458629014	0.555394624	0.280742336	0.365383606	0.318583169	0.37265302	0.595303407	0.283276485	0.273819232	0.285196663	0.51849284	0.282329001	0.234862962	0.237292107	0.183307791	0.319210251	0.491426166	0.273281524	0.260978641	0.369261772	0.397397216	0.195303132	0.305423848	0.348311123	0.469655952	0.378470325	0.430481023	0.233009702	0.419937691	0.292851281	0.291683667	0.320999742	0.313204693	0.383382273
14559			D	"3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate"	-9.605706965	42.8564	455.2652131	NEG	0.284695245	0.444220392	0.140172665	0.532321869	0.599666296	0.760481848	0.951811443	0.984622021	0.745409335	0.424880333	0.366869033	0.57767114	0.374634345	0.179340931	0.658195372	0.108774425	0.235794796	0.155317368	0.870459901	0.206330227	0.602519226	0.457976091	0.967256873	0.087162967	0.131401094	0.357251047	0.190053039	0.283857081	0.4708779	0.423463427	0.420340253	0.330900589	0.35117368	0.386997352	0.3710433	0.269464975
4504			D	PE(14:0/18:0)	-4.948195761	62.9521	692.9758526	POS	0.627059454	0.000143738	0.000151244	0.0001523	0.122225899	0.05018257	0.000146677	0.046710476	0.48818966	0.017943799	0.797469628	0.812017514	0.371031402	0.03184614	0.059336563	0.000149982	0.000140732	0.010764094	0.314536042	0.571041109	0.103492544	0.105765139	0.411635358	0.34036203	0.457213025	0.285536854	0.335531407	0.859187555	0.381680711	0.316771625	0.420938539	0.200444752	0.227991921	0.253825806	0.337074539	0.254760394
15572						104.391	389.2699526	NEG	0.659385577	0.348230398	1.087485459	0.702999867	0.600494407	0.523439188	0.688808661	0.751268223	0.288272463	0.344754183	0.584261817	0.222115025	0.587518024	0.624215823	0.493572571	0.184540025	0.485557256	0.489589448	0.368039112	0.389513138	0.574113935	0.57944692	0.470673141	0.674937036	0.396910814	0.679945754	1.027338461	0.726683655	0.299095824	0.89484027	0.421073072	0.500424698	0.498696934	0.506851404	0.583137558	0.532825819
